,mu [Debye],alpha [Bohr^3],homo [Hartree],lumo [Hartree],gap [Hartree],r2 [Bohr^2],zpve [Hartree],U0 [Hartree],U [Hartree],H [Hartree],G [Hartree],Cv [cal/(mol K)]
Frag_421,0.007569670735792721,0.007452371059502293,0.0025582231899314843,-0.004302151681060705,-0.0056101092240678505,0.005846534775911522,0.012732308602201104,-0.006569595103539225,-0.006569166988170867,-0.0065691665968634575,-0.006569984772589668,0.017430424035978248
Frag_422,-0.0008981921089718451,0.01468902987860477,0.003041013523881821,-0.004053753491025863,-0.005610109224067855,0.007843706574883442,0.019557500175237146,0.0012474088293093052,0.0012479978171459922,0.001247998222515833,0.001246746379106274,0.02007100203458315
Frag_423,0.004511848512423327,0.012326473378271028,0.0023353998617580115,0.00532327972504857,0.003924579274015295,0.006185933852949041,0.016593251957445553,-0.0022498861870746886,-0.0022493726672097305,-0.0022493722681313742,-0.0022504711728648687,0.018314023785496646
Frag_424,-0.001325574259517029,0.009953280583293573,-0.003755150557658493,0.00931835096821003,0.011156400975054909,0.007108214546891375,0.01983891393130834,-0.006828236005141969,-0.006827797729453735,-0.006827797338611588,-0.006828493739724679,0.02102823379614793
Frag_425,-0.010320043101590747,0.018403134655803018,-0.001415486243113563,0.013002924570219091,0.013479471737828054,0.007668389503125954,0.026245320998509188,0.000993045728786067,0.0009937246401698352,0.0009937250450822702,0.0009924221246824809,0.024349921560523437
Frag_426,-0.009071621965259243,0.027810791120636186,0.0017040624869990135,-0.004177952586043283,-0.0050040895863386285,0.015969215956860905,0.00609578425997836,0.009869516181472702,0.009870036634528134,0.009870037055408214,0.009868961661298649,0.015415729843488893
Frag_427,0.018022035255310383,0.019893035956125148,-0.013782283334279501,-0.009725513095269625,-0.001994198373548043,0.01483959142878544,0.003180802775290882,0.006364867864164735,0.006365259619376676,0.006365260033952042,0.006364424183283375,0.010605008825860898
Frag_428,-0.011218906288825083,0.02139358167039992,-0.004609311260590968,0.009256251131527725,0.011540210101144827,0.015886367575961898,0.019600975648778392,0.009342429977035322,0.009343083556957099,0.00934308397688926,0.009341654647679911,0.020899375824446537
Frag_429,0.010931652426603166,0.015902233251320556,-0.024849261998324115,0.0052611798883662655,0.018650826068563123,0.014735564720145904,0.016666573363006615,0.005836047954631485,0.005836579458391388,0.005836579872015738,0.005835403430173452,0.01648341352436376
Frag_430,0.011814301207724403,0.01262445201447367,0.0007013492093369085,0.002694398334296384,0.0022479330703046043,0.012470770908514835,0.013305276216844223,0.0023457342564688183,0.00234619701923483,0.0023461974265802797,0.0023451869689922354,0.01544436494831144
Frag_431,-0.007478182573374468,0.014476190315405401,-0.002009691008111114,0.005281880090970228,0.0062678540025179206,0.011793068969428121,0.012514654843285272,0.001524741861715935,0.001525267774045609,0.001525268179914285,0.0015241064806451367,0.01812789560415019
Frag_432,0.007839459342270818,0.007963197378213174,-0.013336636677932546,0.0008107118992135081,0.008045507994372453,0.005952203532728536,0.00962488541924483,-0.001981274820533552,-0.0019809041930942423,-0.0019809104361613932,-0.0019816332719744052,0.013707844804087243
Frag_433,-0.007754417300548438,0.028965696202697767,0.007819491619207284,0.017372554468023816,0.012711901265319967,0.012701838309711298,0.03672213184120626,0.005154265045767206,0.005155072164297004,0.005155069036365946,0.005153473120051426,0.03019457568186417
Frag_434,0.0031570685103025926,0.016615254719278185,0.001221272153048683,0.004101988591913535,0.003318562646412071,0.014463394097576793,0.016088678211330566,-0.0022419217717108363,-0.0022414015129901717,-0.0022414011138974384,-0.0022424338674988903,0.018242436023440306
Frag_435,0.0003923827723325769,0.016721682620186765,7.001183457791968e-05,0.0027978974194922384,0.0026923420530792484,0.015599750568318931,0.016175914186847953,-0.0022405002663831866,-0.0022399667052306455,-0.00223996630613533,-0.002241151884081018,0.01802767273727132
Frag_436,-0.010502928506087295,0.019499281952275457,-0.0019354147207462842,0.012402629490518359,0.013156262468422882,0.020528637912522126,0.026388780992108757,0.0009937498389016126,0.0009944221161640304,0.000994422521077741,0.000992960159173904,0.02256635245660446
Frag_437,0.01413152509068923,0.008185697648692807,-0.010262066169116974,-0.008765625808634058,-0.0029557389758345038,0.0031787997178822653,-0.01783143094539268,-0.003974704566183532,-0.0039745182436902214,-0.003974517263144212,-0.003974761439951069,0.008578863589789841
Frag_438,0.00040535398797963165,0.002918825032746699,-0.00044991110913387587,-0.008131624484299932,-0.007690771529724068,-0.0007213008681139191,-0.0011635574426992529,-0.006040190649759107,-0.006039855777476586,-0.006039855385216995,-0.006040472481796203,0.012949006723809348
Frag_439,0.009753920472694372,-0.002657658399681463,-0.00687469928777103,-0.011340101137713698,-0.00732716034911173,-0.0011698006281454596,-0.0041614260599661885,-0.009545224234866099,-0.009545011422453429,-0.009545011036499311,-0.009545501497494937,0.008680316250300236
Frag_440,0.015082896021501225,-0.00159344434506692,-0.003977979419752951,-0.00034847997558641223,0.0018439199784850905,-0.0016595085196557807,-0.003557448647194237,-0.009538780963053821,-0.009538714210619963,-0.009538713824654509,-0.009538719605942316,0.007301734916357682
Frag_441,-0.003838630165184576,-0.0026895835222304756,-0.005946262297473744,-0.002273566189334428,0.0009954918836389656,-0.002064594072402224,-0.003219521525993327,-0.008717502938725752,-0.00871735319457718,-0.008717352807134178,-0.008717532839177169,0.008441006359288818
Frag_442,0.0035708315802160844,-0.0010294121952106347,0.00010714997826030416,-0.0006175779826604268,-0.0006609563745941437,-0.0017810883139376438,-0.003996521995256156,-0.009538907171470754,-0.009538707567991443,-0.009538707182025987,-0.009538972017185229,0.011417028615803881
Frag_443,0.016322238543853507,-0.006520756554635503,-0.006614737815915153,-0.0030394607210649264,0.0006318807030266262,-0.002514713137561685,-0.006953815087375882,-0.013044173245766946,-0.013044108990223456,-0.013044108610563746,-0.013044087384098606,0.006945840356066104
Frag_444,0.03227600757453565,-0.012498775099500042,-0.008896812114047326,0.0011835500878661833,0.005985328663635844,0.0004688913972317929,0.0026190394654571933,-0.03977693644830259,-0.03977727740431082,-0.03977727657427304,-0.039776224321168674,0.008184153195826865
Frag_445,0.0034203722820657268,0.007037328227747293,-0.010217076879978053,-0.017591456679357544,-0.01160969069404552,0.018043495791025564,-0.007636045761354506,-0.005784293120587748,-0.005784008297542063,-0.005784007904822216,-0.005784972522372581,0.00481864999427671
Frag_446,0.004269298067208631,0.002961394569248359,-0.009919982798360746,-0.01705326066520952,-0.011246079513433177,0.016740528287893415,-0.010560301466706544,-0.009282159396122104,-0.009281983261092766,-0.009281982874665503,-0.009282635115219356,0.0040659524664497715
Frag_447,0.0826660155021245,0.00885406239757968,0.01175912130672979,-0.015072037096266453,-0.021104785911219733,0.014977547643331568,-0.009507175588002308,-0.01843996788162202,-0.018439844025948726,-0.018439843488987206,-0.018440330434014246,0.006622574614762364
Frag_448,-0.01042769924356641,-0.0014550953812637864,-0.008657308048842757,-0.015355872583479178,-0.010296649650695168,0.015446071233902863,-0.013539332295596932,-0.012780171807718243,-0.012780057864071243,-0.012780057483936647,-0.012780749391342874,0.0034666595151666446
Frag_449,0.031875296658796806,-0.0033919646358898884,0.00018142626562510752,0.0016594055545138828,0.0015207107090798914,0.010762917991472378,-0.002857829079382914,-0.016802620046995932,-0.01680268091309791,-0.01680268054019952,-0.016802543930068685,0.00482069424426676
Frag_450,-0.004753706212314868,0.005653854828333704,-0.0012298010586225187,-0.005440643642430254,-0.004640478405726303,0.017560369738054835,0.005850599345422777,-0.006316434304251007,-0.006316042985928076,-0.006316042594165327,-0.0063172347672334475,0.010780915757257108
Frag_451,-0.0017198797328513652,0.0016949772460782056,-0.0003385022120076339,-0.004591949601565084,-0.004317269136321107,0.015908269132678083,0.0029472090170861976,-0.009814559639167527,-0.009814270369362402,-0.009814269983892678,-0.009815182983328771,0.009897316007738714
Frag_452,-0.0050585150909577044,-0.0016466542358667543,-0.001712591392572851,-0.007655527921269423,-0.006539335121076327,0.01193022320404148,-3.414090679688094e-05,-0.013310233873776148,-0.01331009976390241,-0.013310099384721207,-0.013310560590187152,0.007448998940450431
Frag_453,-9.077143070863918e-05,-0.0025299538498309545,-0.003420912798437805,-0.006372136951452059,-0.004357671047528263,0.00554116839821991,-0.0007366582636959407,-0.014140014359877082,-0.014139837134504294,-0.014139836756815691,-0.014140409048024388,0.006381315259575666
Frag_454,-0.004225802165710756,-0.006563326091137145,-0.00212109990523739,-0.005771841293404175,-0.00447887377102371,0.004085599581220455,-0.003648161105894353,-0.017636651763983352,-0.017636616424922084,-0.017636616053523877,-0.017636776372651018,0.0052093163106014554
Frag_455,0.0013256191398556022,-0.006467546663835658,-0.0040893883168792045,0.0005416138921394939,0.0027529479300159414,0.0034496538811066763,-0.0035945455298523688,-0.01763782749502539,-0.01763777888491243,-0.01763777851351633,-0.01763802514406324,0.005184773606999469
Frag_456,0.0878986063487954,-0.004594527654307555,0.027403220735468872,-0.009228716715199946,-0.023911864957928266,0.010182988422399085,-0.0072931911031206605,-0.021116549946474227,-0.021116437084737694,-0.021116436719599382,-0.021116896384116318,0.007565587510971057
Frag_457,0.07958328802780508,-0.005429347776633305,0.020425418860784944,-0.0036985143477357824,-0.014719524210867899,0.0101128021732562,-0.0025120962435561337,-0.02758187315538994,-0.02758184096442115,-0.027581840443905374,-0.02758203321633643,0.008575174440909435
Frag_458,-0.003157023629964037,-0.0022426155679265004,-0.00037564035569002897,0.003170494897326897,0.003298364700934458,0.014203013471894177,7.135416300204137e-05,-0.013312651761342845,-0.013312471182282726,-0.0133124708031058,-0.013313064775412739,0.008895079536469208
Frag_459,-0.0021284552442363356,-0.0057545211362236,-0.0005984636838635062,0.0014110073644790421,0.0017025162993860679,0.010159958810425232,-0.002961583748284136,-0.016808339281047885,-0.016808293934194196,-0.01680829356130591,-0.016808475594276787,0.006716755616245396
Frag_460,-0.005717422385350174,-0.010490274491189165,-0.0028638572449645886,0.002114802300505226,0.0036215739703396536,0.002037048959011245,-0.006488078624816735,-0.02113446489913167,-0.021134558175330206,-0.021134557810224493,-0.02113440575349213,0.0039002784887251746
Frag_461,0.0043075623029480105,0.002450568250537484,-0.002900989854725996,-0.017612156881961518,-0.015609410670655115,0.006852619058833954,-0.007667344906530857,-0.005782041296727621,-0.005781862728531321,-0.005781862335807597,-0.005782561330762758,0.004595705806907107
Frag_462,-1.922701001767351e-06,-0.000784643449807804,-0.00275243727999635,-0.01895764691733158,-0.017023456492023324,0.005729553626248558,-0.010417420167201997,-0.009281129801141841,-0.009281119719385661,-0.009281125975585372,-0.00928127342298789,0.0023396574734163506
Frag_463,0.006281688860643996,0.0009500306555715885,-0.0047207312255591214,-0.012395793734535372,-0.009529028388389291,0.004875506629564731,-0.009822136121693229,-0.008451150038593072,-0.008451176427299803,-0.00845117603937799,-0.008451086202693064,0.0025380589571840197
Frag_464,0.023674627868137434,-0.004360399263202912,-0.006429052631424037,-0.013099589056126444,-0.00926641897566882,0.0049285980044331485,-0.013565414556692825,-0.012778477957911963,-0.012778530059512539,-0.012778529679375174,-0.012778437835749987,0.0014949179799112096
Frag_465,0.008450374375742902,-0.0018594978587205332,-0.008583031761477889,-0.018833447243966968,-0.013710553955305094,0.00496501872398176,-0.0068468732823394225,-0.013044903926075546,-0.013044879535131382,-0.013044879155473053,-0.013045163453081451,0.0014703752763092336
Frag_466,0.006457439632669543,-0.007180568131793252,-0.004832140122685378,-0.023221816167567015,-0.020033347704813905,0.00461192833111544,-0.010480020616861005,-0.017375181136821842,-0.017375255563319047,-0.017375255191450643,-0.017375158761787666,-0.0002334212631123356
Frag_467,0.005834850659736817,0.003685060451158609,-0.00026422592464278013,-0.006310037500334548,-0.0060141193057613035,0.00812261823733901,-0.0008128774583447476,-0.006039526394933151,-0.006039244655653125,-0.00603924426339242,-0.00603995437450814,0.010007760124567902
Frag_468,0.010376510991844244,-0.0017211488949173948,-0.008248794002257198,-0.009228716715199951,-0.004519275682230796,0.00846035707175939,-0.0038820442111465333,-0.009545257447607449,-0.009545091133995667,-0.009545090748041683,-0.009545561279105092,0.005998829844451638
Frag_469,0.003553970082226927,0.008399529037873436,-0.0003756403556900093,0.002590899249100532,0.002712546018808871,0.009105950373492086,0.0028579432936236366,-0.0017185620368474538,-0.001718148379502805,-0.0017181479794687858,-0.0017193912754049836,0.011646109454384174
Frag_470,0.008179288493078396,0.003003964105750037,-0.00787741256543311,-0.0012592734675690956,0.0030559532336916382,0.007881510071844658,-0.00012485336549698412,-0.005224379442649152,-0.005224101139901647,-0.005224100746174512,-0.005224978252798528,0.0073999096320060825
Frag_471,0.005977527846985808,-0.00020996688599887647,0.0012212721530486825,-0.00010008178555156788,-0.0007619581424859425,0.007653424576522375,-0.003578314024209687,-0.009538389052706507,-0.00953826915450942,-0.009538268768543147,-0.009538540261111828,0.007958298077285918
Frag_472,0.017972748037529306,-0.005648101354623907,-0.008545888083874522,-0.0010108752775342517,0.0036619758815468737,0.00662865005548012,-0.006799923484921731,-0.013043508990940955,-0.013043418156857826,-0.013043417777196836,-0.013043655628025206,0.0052072720606114575
Frag_473,0.012680090037073655,-0.0014550953812637554,-0.002343923233410837,-0.0011971739200603829,0.00010666789783776452,0.00753920898168465,-0.002793779735180035,-0.00871746972598448,-0.008717412978233875,-0.008717412590790964,-0.008717572693583926,0.004906599558734418
Frag_474,0.02218106250732696,-0.0003270310815511901,-0.00312381871682046,-0.00030708014872567137,0.0013995049754585301,0.007282421757830851,-0.0031615571070134187,-0.009539285796721616,-0.009539298761929445,-0.009539298375965037,-0.009539224428428103,0.004016863158005418
Frag_475,-0.008340728212257648,0.011209053492511108,0.0017040624869990254,-0.004281451864021525,-0.005105094364356423,0.01196636645838561,0.006364734499943475,-0.005484222645486946,-0.005483781416490082,-0.0054837810232301245,-0.005485161105017995,0.011361802656148926
Frag_476,-0.009303147109106536,-0.0013486755996640872,0.019381520048092942,0.007124166506409993,-0.0035698458194927795,0.008021334340475141,-0.000522191640915348,-0.013307191586673102,-0.013306758521758773,-0.013306758142571524,-0.013308122828972821,0.012016321567087058
Frag_477,-0.003046125843739463,0.000417923628264313,-0.004497902363464695,-0.005109445991456327,-0.0025194141888629103,0.008259777020562296,0.00012844622222676859,-0.013304767056558187,-0.013304652808519103,-0.013304652429328068,-0.013304967688436609,0.006526535033678456
Frag_478,0.013899328644079273,-0.0009017035857056761,0.0016669243433166164,-0.007303630260473941,-0.008034181754732741,0.011796821572603798,-0.00010514753597790038,-0.013307563569375683,-0.013307329787811175,-0.01330732940862496,-0.01330812282897284,0.007604447766984374
Frag_479,0.02886546437702211,-0.0042220543590542415,3.287369089550371e-05,-0.006765434246325919,-0.0066201389434905195,0.010836096027702951,-0.003925226019027642,-0.017632380605452205,-0.017632225647472858,-0.017632225276066726,-0.01763279757437481,0.006289273293897536
Frag_480,0.020033128772559337,0.003046525522942783,0.0009241725375104032,-0.006434236402569574,-0.006781743578193122,0.012938672764117077,0.0030025649940258778,-0.009815715442564883,-0.00981543947198131,-0.009815439086513677,-0.00981626569471279,0.008621001790665163
Frag_481,-0.013549076403441763,-0.0006037249495030301,0.018527353811239513,0.006171973380348957,-0.004054659723600552,0.009321067781961238,-0.00047900983303426203,-0.013307404148217449,-0.01330699101375683,-0.01330699063457001,-0.013308401809820274,0.01167883305918684
Frag_482,-0.003950177362610918,-8.22582764939489e-05,-0.002158238048919744,-0.004633349428425817,-0.0033476383179794553,0.007626633264153026,0.00015047114673857323,-0.01331483051717221,-0.01331467653495022,-0.013314676155777212,-0.013315203628576277,0.005818838314315808
Frag_483,0.006087129903241106,-0.003540958013645654,-0.0015640388178431537,0.0011005097233266934,0.0019247177806474619,0.005395335415898454,-0.0030096930931981774,-0.01680074684838667,-0.016800734622942706,-0.01680073425004077,-0.016800757124165032,0.00517454455456839
Frag_484,-0.006321203946014099,-0.00261508886317981,0.005083578222888491,0.0009763104355268771,-0.0018123927832418122,0.007452089456080228,-0.0028685521945913204,-0.01680442017757449,-0.016804447852283334,-0.016804447479388078,-0.01680431745117014,0.004409573724320223
Frag_485,0.028465321933957434,-0.0032216905495377523,-0.0026038847052666926,0.0030462959950918727,0.004389198242771544,0.010909237675054242,0.003838397923411122,-0.017891373562112737,-0.017891414369551085,-0.017891413998611157,-0.017891260044701988,0.0064938114288757886
Frag_486,0.006545640497391784,0.008101542282361826,-0.0007841488683545817,0.003066995812131044,0.0034195644143038993,0.017174542999666878,0.0030344449926035352,-0.0017185288241061054,-0.0017181284516171924,-0.0017181280515833617,-0.0017194045602073641,0.010353433434909312
Frag_487,0.02157468562118162,0.002610201982591373,-0.006280500056694437,0.0001069167704049315,0.0035205661821957664,0.015587755883986516,6.642662596906414e-05,-0.005224684999869083,-0.005224413343441839,-0.005224412949715492,-0.005225343584860767,0.006131780217373674
Frag_488,0.014913628537973504,-0.000710148790757207,-0.0040522557071177735,-0.0005140787046821725,0.0017025162993860878,0.01240087242002933,-0.0033229868478470877,-0.009536562351934952,-0.009536542071095118,-0.009536541685125943,-0.009536706958400408,0.0033193915898335606
Frag_489,-0.004874332796829009,0.01213491452366801,-4.264452786956784e-06,-0.004509150333408393,-0.004398072958735413,0.02011548767440543,0.006675709159599611,-0.005483917088266949,-0.005483602065519998,-0.00548360167226005,-0.005484483580103034,0.009582322052210095
Frag_490,0.031366198478244386,0.00419587865056052,0.0040437268015438834,-0.0012385735541387242,-0.003388040229186688,0.020768918231012887,0.0001429394862780478,-0.013304415001500324,-0.013304307391836112,-0.013304307012644748,-0.013304728561996135,0.004630473661699852
Frag_491,-0.006036498982717906,0.00965530194709089,-0.0007098781149107571,-0.005068046164595589,-0.004559677593438003,0.029689688375198593,0.0127865028723381,-0.006570890400449947,-0.006570409159703404,-0.006570408768398522,-0.006571751651290161,0.013554440227543596
Frag_492,-0.00024382528123183408,0.005696424364835312,-0.0010069777304490587,0.003936389284470597,0.004389198242771485,0.027777007005303205,0.009793272445056591,-0.010069002450269943,-0.010068570116852579,-0.01006856973184059,-0.010069945636227255,0.013032867788287002
Frag_493,0.006292065523918239,0.0068457693731442965,0.001778338774363787,0.005364679359126927,0.004267992509150025,0.019374732904747612,0.009963974247248418,-0.010067826719227905,-0.010067467440518868,-0.010067467055504892,-0.010068583943995815,0.011253394986829009
Frag_494,-0.009835590849254528,0.008101542282361844,-0.007246080724595241,0.0037707907481572254,0.0076212909368233795,0.016557587745926965,0.0030628441893858203,-0.0017130354366950858,-0.001712741279890345,-0.0017127408798470623,-0.0017134928232025288,0.008899168036449367
Frag_495,0.008277866021074866,0.0029401057413430756,-0.013410901897455564,-0.00022428088056898948,0.007075874165904863,0.01539635037897767,5.396310986297228e-05,-0.005218733276628105,-0.005218554545090331,-0.00521855415135369,-0.005219086442997266,0.004812513343066157
Frag_496,-0.0068387313293439955,0.0028762554962450423,-0.005426339353762107,-0.0007417770776778466,0.002227729104574991,0.008770940705017615,-0.00047118450691362504,-0.006044607944352116,-0.006044386050124585,-0.006044392300502121,-0.006045155374592149,0.0069131128500230545
Frag_497,0.019703676285025968,-0.0014338106130129867,-0.018313059388639866,-0.004115853038534568,0.005964842678590279,0.01504838172086991,-0.0035716482455854263,-0.009550538273474223,-0.009550405236808543,-0.009550404850864587,-0.009550968193624101,0.0031905336181320882
Frag_498,0.008500311004725787,0.00021572035970866533,-0.005871986010109043,-0.005378543998530343,-0.002075002195962392,0.013567286105056066,0.00024727284927428055,-0.013305484451770285,-0.013305443281312355,-0.013305442902123174,-0.013305545577334925,0.00396981809955106
Frag_499,0.028979606126821295,0.009953280583293544,0.0072746899627036555,-0.00929081578075267,-0.013023733505287679,0.02053726662552122,0.0035303210528426746,-0.009802310780176049,-0.00980218742809108,-0.00980218704260004,-0.009802476069969257,0.0058413367679277
Frag_500,-0.0029086362150189966,0.006845769373144294,-0.00498069269741515,0.005219780254287934,0.007823300492859142,0.021860493637191978,0.009904558774418325,-0.010061795285407831,-0.010061462504339995,-0.010061468761943896,-0.010062320159731136,0.010602964575870922
Frag_501,0.001066855061636385,0.0024718570784426834,-0.006763290390644905,0.0010591100892483527,0.004712407512176656,0.021312959267897023,0.006220695812248862,-0.014393055593296676,-0.014392775143148516,-0.014392774765915339,-0.014393637306261982,0.009001435153318284
Frag_502,0.01385627182244146,0.0014263887114219272,0.003906932354368052,0.003020207358989929,0.0008222363419906754,0.006137300529761566,0.0004212358106584863,-0.013089278108938422,-0.013089094302732132,-0.013089093756145974,-0.013089594778819933,0.00999695294099999
Frag_503,-0.013014038884029478,0.00032214014130833434,-0.0006356018275460278,-0.02133813011804891,-0.020497960653318163,0.0075634485238944655,-0.007789937363808665,-0.005781928373407275,-0.0057817099480752445,-0.005781709555351711,-0.0057823819859324,0.005575439923324241
Frag_504,0.009661830871847214,-0.004988285717811753,-0.008434479186748417,-0.025022704491187573,-0.01981114020330063,0.006476539991482942,-0.010768968192699053,-0.009287606285695483,-0.009287523213275193,-0.009287522826858354,-0.009287935751320324,0.0013374249033872752
Frag_505,-0.0065274368428776255,-0.0036260930269945355,-0.001006977730449149,-0.017280959809334768,-0.016296234130798677,0.005946640582808694,-0.01059391970687563,-0.009281116516045391,-0.009281059935728805,-0.009281059549300353,-0.009281260138185768,0.003963685349580893
Frag_506,0.01283573843996967,-0.008893953409267423,-0.008694440658604304,-0.02113113117652762,-0.01591242199458276,0.004850762191654833,-0.013569182546229415,-0.01278681435597844,-0.012786879843557314,-0.012786879463435458,-0.01278683383077707,-0.00030705717639916124
Frag_507,0.005394498839761755,-0.006148279199727775,-0.01456216774984732,-0.02117253158173555,-0.012720725191486036,0.002243044130306067,-0.010622321062964245,-0.017370066374661666,-0.017370160667246805,-0.017370160295369735,-0.017369984331308378,-0.00011479234384209243
Frag_508,-0.008242151457369732,-0.0074998315362467816,-0.004832140122685544,-0.01966144146779295,-0.016558840533393147,0.003636437998447012,-0.010781721055852664,-0.017368837503233557,-0.017368852069429088,-0.01736885169754967,-0.017368981328737907,0.0005049587123033441
Frag_509,0.0029437029137395028,-0.005807731027023479,-0.0014154862431136842,-0.015500771688318158,-0.014356975504241535,0.004466481980636288,-0.009958930336668519,-0.016536499636052453,-0.016536630355762128,-0.016536629982385618,-0.016536323135223113,0.0006481342364160059
Frag_510,-0.011950710079403872,-0.00654312233033483,-0.005547204028343231,-0.01810204845342306,-0.014648099475715975,0.004748517642242075,-0.010833355058847123,-0.020338783837392363,-0.020339011733269827,-0.020339011199725348,-0.02033837158038027,-0.00015077888797455807
Frag_511,0.012001078054225976,-0.009990092586430962,-0.013819415944041114,-0.016225266441383515,-0.008296791167453261,0.0005643750944455767,-0.01347122561480999,-0.020869134951431115,-0.020869364517073045,-0.020869364151490745,-0.020868829271556092,-0.0015547323874098068
Frag_512,0.008677360599154908,-0.009851743622627829,-0.0071346718274690095,-0.017136059933366192,-0.012841927914981469,0.0045384546352407185,-0.013499337623851092,-0.020868822751662887,-0.020869005815133162,-0.02086900544955021,-0.02086862335712111,-0.0012295210831712404
Frag_513,-0.000913756330774563,0.0026634078137367833,-0.007691727380942231,-0.008959618322561142,-0.004559677593437996,0.004110944435638445,-0.0006644942463249158,-0.006041147176708583,-0.006040938525924544,-0.006040938133667391,-0.006041428987558898,0.008704862855142674
Frag_514,0.016392928499384802,-0.0019233521634730638,-0.01627050022355426,-0.013140988690204759,-0.003953657955708763,0.006951951602046436,-0.0037484371323065362,-0.009546559387066394,-0.00954643958758424,-0.009546439201633181,-0.009546763553709571,0.004908647709964897
Frag_515,0.005042346338291751,0.008058980865169076,0.0002928351627512336,0.002549499229457398,0.0023287308724668845,0.006223127836182304,0.002945757963235982,-0.001715911660091669,-0.001715557754381175,-0.0017155573543430498,-0.0017164619765072137,0.0100629860842229
Frag_516,0.012427162928584732,0.0027059773502384286,-0.0070232518625008185,-0.0011557741895908457,0.0027125460188088027,0.004999433506560098,-3.4430253844418515e-05,-0.00522177556373119,-0.005221550370551113,-0.005221549976819932,-0.0052221751595222824,0.005804520761904502
Frag_517,0.006788190942606516,-0.001316750477115134,-0.007580318483815973,-7.938177573000294e-05,0.004025587062159144,0.002574508157355745,-0.003489341966407312,-0.009540122757802381,-0.009540069306837078,-0.009540068920874592,-0.009540107867778414,0.006954021257266772
Frag_518,0.021991691108452588,-0.005882225686074152,-0.01407937741589701,-0.004633349428425816,0.0031367570561058617,0.005577334395613577,-0.006632119471817684,-0.013044963709009903,-0.013044959246673322,-0.013044958867015703,-0.013044984108251166,0.0037980074706158566
Frag_519,0.0117896575988339,-0.0017317933088701028,-0.005389206744000706,-0.0011971739200603857,0.0017833141015483696,0.0066460166481161174,-0.0032702393129476186,-0.009539485073169405,-0.00953944489975654,-0.009539451156421458,-0.009539510051676805,0.005015007228054363
Frag_520,0.009033404929184169,-0.002423530008576894,-0.003977979419753105,-0.0005968781656212553,0.0015813105657646177,0.006302132641707451,-0.002857829079382947,-0.00871866538467128,-0.00871858208085248,-0.008718588336040743,-0.008718768325787291,0.005446578050382402
Frag_521,0.001387877573283752,0.012571246183328222,0.0011470013996046986,-0.005440643642430249,-0.005933318493473082,0.010360679868529508,0.0066293358969706185,-0.005482256451201952,-0.0054819613362763215,-0.005481960943013625,-0.0054825572837756175,0.009848222798053897
Frag_522,-0.0041570581244590775,0.008793283041723035,0.0028553228054696385,-0.012892590114605121,-0.01413476800272824,0.009113350961815462,0.0065490572064313924,-0.005481266711511192,-0.005480925086227774,-0.005480924692963217,-0.0054817070564311164,0.011993819212234644
Frag_523,-0.004898328540734893,0.004238448187062185,0.0038208979394493327,-0.006744734429286742,-0.008660402348065617,0.007799826135082544,0.0036584197412484207,-0.008980494709438864,-0.008980281716509867,-0.00898028132954039,-0.008980718056707072,0.01069501044278953
Frag_524,-0.009705236239559368,-7.763617443350354e-06,-0.00037564035569016157,-0.00949781472227396,-0.009064412429759104,0.009203927430951409,0.00010323416157969489,-0.013305125754164216,-0.013305038080972734,-0.013305037701782972,-0.013305266596487593,0.006724936517446067
Frag_525,0.0668168199842455,-0.002838576899986299,0.017227540918038943,-0.0070552320704390945,-0.01625583221959155,0.007911485411150894,-0.003518032669543438,-0.017619088866383765,-0.017619146311923913,-0.01761914594049483,-0.017619127512851693,0.0014069684154535324
Frag_526,-0.010897883777177698,-0.00123161140411185,0.0006642110656543638,-0.02028243829235683,-0.020134349472705856,0.011786541714207371,-0.0009456143367359595,-0.014130203316097014,-0.014129979473785826,-0.014129979096080048,-0.014130631433562817,0.0071340127874026035
Frag_527,-0.012958913536855214,-0.005052140022564248,0.00025569701906884366,-0.0161010667680189,-0.01585181912777207,0.010014685307122653,-0.0037440904486749503,-0.017629431314024703,-0.017629362674582004,-0.017629362303171307,-0.01762950958581617,0.005546804818501692
Frag_528,0.00124714707342296,0.00868686326012337,0.0014069628714605778,-0.005088746174417157,-0.0057313119475633,0.012112763468335876,0.012703037045663626,-0.006570996681222115,-0.006570535369644978,-0.006570534978340621,-0.006571705154482242,0.014978018468709865
Frag_529,0.0057116295228498495,0.0048663387013253906,0.0021868472870282397,0.004722983874218251,0.0034195644143039266,0.01106422700912431,0.009874997870833341,-0.010069972262315928,-0.010069626294786442,-0.010069625909776647,-0.01007045710111416,0.01367920969926479
Frag_530,0.013332513269859722,-0.0031152707679381188,-0.0034580564760413363,0.0012247090111265077,0.003076157199421172,0.009834251049216532,0.003662189890091313,-0.017888384415395645,-0.01788835211780473,-0.017888351746859956,-0.01788839716981556,0.006248364886653705
Frag_531,0.0014520826941000786,0.0013012151229195527,-0.0066890141032801146,-0.007676227738308597,-0.0038526561878168743,0.008279363334834321,0.006193160337996426,-0.014390112944417397,-0.014389892242372316,-0.014389891865134131,-0.014390382529708952,0.01047206235417941
Frag_532,0.010468600592691469,-0.002764078181281196,-0.005240654169271065,0.0019699035812310328,0.004793205314338997,0.006905028142215871,0.0034274344250839637,-0.017889261231765964,-0.017889202374254815,-0.017889202003311573,-0.01788922746995668,0.00844100635928879
